ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1175	"ENSG00000133706.17_1"	"LARS"	chr5	-	145547690	145547828	145551472	145551553	145543872	145544034	145552249	145552337	1175	0,28,0,0,0,0,0,1,0,0,0,0,0	0,1,0,0,141,0,0,0,16,0,0,0,0	0,0,0,26,0,0,0,45,360,0	132,60,0,0,0,0,0,0,0,0	230	287	1	1.0	NA,0.972,NA,NA,0.0,NA,NA,1.0,0.0,NA,NA,NA,NA	0.0,0.0,NA,1.0,NA,NA,NA,1.0,1.0,NA	-0.107
1181	"ENSG00000158552.12_2"	"ZFAND2B"	chr2	+	220072369	220072501	220072608	220072760	220072048	220072143	220072977	220073070	1181	0,0,0,0,0,0,0,0,0,0,345,0,0	0,16,5,0,0,0,0,0,9,0,0,0,0	0,3,0,0,0,0,0,0,0,0	140,0,0,0,0,0,1,0,41,1	281	300	1	1.0	NA,0.0,0.0,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	0.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,0.0	0.05
1182	"ENSG00000133318.13_2"	"RTN3"	chr11	+	63472322	63472379	63486173	63488504	63448954	63449250	63517462	63517670	1182	4,127,0,0,0,0,0,76,50,0,1,0,0	3,78,0,11,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,17,0,0,0	206	300	1	1.0	0.66,0.703,NA,0.0,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,NA,0.079,NA,NA,NA	0.188
1183	"ENSG00000135447.16_2"	"PPP1R1A"	chr12	-	54975759	54975915	54976515	54976579	54974727	54974834	54976994	54977032	1183	0,0,1,0,0,0,0,0,0,0,24,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,126,0,0,0,0,0,0,0,0	0,0,0,0,0,4,26,0,0,0	213	300	1	1.0	NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,1.0,NA,NA,NA,0.0,0.0,NA,NA,NA	0.667
1189	"ENSG00000170271.10_2"	"FAXDC2"	chr5	-	154210360	154210482	154214402	154214494	154202946	154203152	154217690	154217738	1189	0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,414,0,0,0	0,0,0,0,0,0,131,0,0,0	0,0,0,0,0,8,12,0,0,0	241	271	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,0.925,NA,NA,NA	0.037
1220	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97082502	97082562	97096277	97096562	97081719	97081778	97098889	97099084	1220	0,0,0,0,0,0,0,0,0,0,0,0,0	15,0,0,0,0,0,0,0,0,0,0,0,0	239,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	209	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
1221	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97082502	97082562	97096277	97097051	97081719	97081778	97098889	97099084	1221	0,43,0,0,0,0,0,0,1,0,0,0,0	15,0,0,0,0,0,0,0,0,0,0,0,0	517,6,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	209	1	1.0	0.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.333
1222	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97131082	97131184	97131740	97131806	97127406	97127456	97135729	97135813	1222	0,3,0,0,0,0,0,0,0,0,0,0,0	0,44,0,0,0,94,0,94,0,18,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0	215	251	1	1.0	NA,0.074,NA,NA,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.018
1223	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97146747	97146876	97154367	97154430	97143994	97144042	97154757	97154832	1223	0,136,0,11,0,0,0,0,0,0,4,0,0	0,104,0,0,0,0,0,0,0,0,0,0,0	92,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	212	278	1	1.0	NA,0.632,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.123
1224	"ENSG00000095637.21_2"	"SORBS1"	chr10	-	97146747	97146876	97154757	97154832	97143994	97144042	97156976	97157040	1224	0,22,0,0,0,236,0,0,1,0,0,216,0	0,202,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,61,0,0,0	0,0,0,0,0,0,0,0,0,0	224	278	1	1.0	NA,0.119,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.22
1227	"ENSG00000183780.12_2"	"SLC35F3"	chr1	+	234367162	234367487	234444846	234445066	234041274	234041504	234452347	234452473	1227	0,0,0,0,0,0,0,0,0,0,0,0,0	0,72,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,307,0	0,0,0,0,0,0,0,0,0,0	300	300	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-1.0
1228	"ENSG00000163630.10_1"	"SYNPR"	chr3	+	63466507	63466632	63542218	63542417	63264352	63264418	63594800	63594992	1228	0,187,0,0,0,0,0,0,0,0,0,0,0	0,59,0,0,0,1,0,265,0,0,0,0,0	226,0,0,0,0,78,0,0,0,0	0,0,0,0,0,59,0,137,0,0	274	300	1	1.0	NA,0.776,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,0.591,NA,0.0,NA,NA	-0.272
1230	"ENSG00000106635.7_1"	"BCL7B"	chr7	-	72954211	72954382	72957877	72957974	72952263	72952343	72966496	72966572	1230	0,0,0,157,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,169,0,0	0,0,0,0,0,2,0,0,0,0	34,0,0,0,0,0,0,0,0,0	246	300	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	0.0
1233	"ENSG00000039650.10_2"	"PNKP"	chr19	-	50365441	50365538	50365627	50365720	50365300	50365362	50365794	50365865	1233	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,17,0	0,0,0,0,0,0,0,0,38,0	0,0,0,0,0,0,0,0,0,0	242	246	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-1.0
1235	"ENSG00000175582.19_1"	"RAB6A"	chr11	-	73429657	73429763	73429829	73429935	73427295	73427407	73431890	73431944	1235	0,51,0,0,0,0,0,0,0,0,0,0,0	143,237,226,0,255,1,0,0,0,30,132,0,1184	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,17,254,0,0,0	255	255	1	1.0	0.0,0.177,0.0,NA,0.0,0.0,NA,NA,NA,0.0,0.0,NA,0.0	NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA	0.022
1238	"ENSG00000162946.20_2"	"DISC1"	chr1	+	231837700	231837770	231885671	231885822	231829571	231830551	231902885	231903015	1238	0,0,0,44,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,113,0,0,0,0	219	300	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
1239	"ENSG00000162946.20_2"	"DISC1"	chr1	+	231885671	231885822	231902885	231903015	231837700	231837770	231906580	231906816	1239	0,0,0,0,0,0,0,0,0,0,0,33,0	0,0,0,87,0,103,0,0,0,0,282,0,0	0,0,0,0,0,0,0,0,0,0	0,9,0,0,0,69,0,0,0,0	300	279	1	1.0	NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,0.0,1.0,NA	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA	0.25
1248	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101297352	101297431	101297757	101297871	101295370	101296086	101302072	101302216	1248	0,0,0,0,0,0,0,0,0,0,0,0,0	241,1654,1,1362,1,478,1,882,76,10,971,2,365	1,0,0,0,0,0,0,0,0,0	290,744,0,1,3,572,268,341,589,29	228	263	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.004,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0
1249	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101297757	101297871	101298848	101298978	101295370	101296086	101302503	101302637	1249	323,2589,38,2422,2,1302,1,1186,96,180,1801,12,370	0,0,0,0,0,64,0,0,0,0,0,0,0	964,1469,0,1,9,1149,1298,690,1921,73	0,0,0,0,0,0,0,0,0,0	263	279	1	1.0	1.0,1.0,1.0,1.0,1.0,0.956,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.003
1250	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101297757	101297871	101302072	101302216	101297352	101297431	101302503	101302637	1250	38,827,37,1059,1,798,0,135,20,1,567,10,5	0,0,0,0,0,0,0,1,2,0,0,0,0	674,465,0,0,6,456,1029,348,1329,18	0,0,0,0,0,0,0,0,0,0	263	293	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,NA,0.993,0.918,1.0,1.0,1.0,1.0	1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0	-0.007
1251	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101298848	101298978	101302072	101302216	101297757	101297871	101302503	101302637	1251	2,7,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,2,0,0,0,0	0,0,0,0,0,0,0,0,314,0	0,0,0,0,0,0,0,0,0,0	279	293	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.5
1252	"ENSG00000214548.14_2"	"MEG3"	chr14	+	101298848	101298978	101302075	101302216	101297757	101297871	101302503	101302637	1252	2,7,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,2,0,0,0,0	0,0,0,0,0,0,0,0,314,0	0,0,0,0,0,0,0,0,0,0	279	290	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.5
1254	"ENSG00000075413.17_2"	"MARK3"	chr14	+	103894723	103894777	103915255	103915304	103871412	103871604	103918254	103918320	1254	0,0,573,0,0,0,0,0,27,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,69,63,0,37,0	203	198	1	1.0	NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,NA	0.417
1257	"ENSG00000104731.13_2"	"KLHDC4"	chr16	-	87764157	87764250	87782278	87782415	87760370	87760530	87788799	87788898	1257	0,0,0,0,0,0,0,0,0,0,0,23,0	0,0,0,0,0,8,0,0,25,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	286	242	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.333
1263	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16342728	16342973	16343017	16342351	16342374	16343498	16343567	1263	0,97,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0	0,63,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	237	193	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
1265	"ENSG00000120253.13_1"	"NUP43"	chr6	-	150059778	150059914	150063525	150063706	150057606	150057758	150064773	150064851	1265	16,0,0,0,0,0,0,0,4,0,0,369,0	0,2,0,0,0,131,0,0,0,0,0,0,0	0,0,0,0,0,0,0,28,0,0	44,0,0,0,0,0,0,0,0,0	300	285	1	1.0	1.0,0.0,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,1.0,NA	0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA	0.1
1276	"ENSG00000132768.13_1"	"DPH2"	chr1	+	44436637	44436861	44437058	44437742	44436267	44436380	44437829	44438006	1276	0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,19,0,0,0	0,0,0,0,1,0,0,0,0,0	300	300	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA	0.5
1277	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29650191	29650276	29651259	29651350	29639433	29639478	29654805	29655586	1277	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,37,0	234	240	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	1.0
1279	"ENSG00000090060.17_1"	"PAPOLA"	chr14	+	96991646	96991728	96993766	96993876	96987342	96987409	96994289	96994343	1279	0,57,3,0,0,0,0,0,23,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,11,0,151	0,0,0,0,0,0,28,64,0,0	231	259	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.162,NA,1.0	0.613
1287	"ENSG00000138468.15_2"	"SENP7"	chr3	-	101117704	101117899	101136436	101136634	101090851	101090970	101177798	101177896	1287	1,0,0,0,234,0,0,0,0,0,0,0,0	0,0,0,0,72,58,0,0,0,0,0,0,0	0,0,0,0,0,73,132,0,0,0	0,0,0,0,0,0,0,0,0,0	300	300	1	1.0	1.0,NA,NA,NA,0.765,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.412
1302	"ENSG00000184047.15_2"	"DIABLO"	chr12	-	122709058	122709191	122709191	122709295	122702812	122702944	122710511	122710599	1302	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,304,0,0,28	253	282	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.004,NA,NA,0.0	-0.002
1304	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32846814	32846869	32852379	32852496	32844324	32844440	32859680	32859741	1304	0,0,0,0,0,23,0,0,0,10,0,0,0	0,41,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,35,221,0,0,0	266	204	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,0.0,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.5
1305	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32849430	32849540	32852379	32852496	32846814	32846869	32859680	32859741	1305	0,0,0,0,0,23,0,0,0,10,0,0,0	0,6,0,237,0,0,0,4,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,0,0,101,0,0,0,0,0,0	266	259	1	1.0	NA,0.0,NA,0.0,NA,1.0,NA,0.0,NA,1.0,NA,NA,NA	0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA	0.4
1306	"ENSG00000160058.18_1"	"BSDC1"	chr1	-	32849430	32849598	32852379	32852496	32846814	32846869	32859680	32859741	1306	0,0,0,0,0,23,0,0,0,10,0,0,0	0,6,0,237,0,0,0,4,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,0,0,101,0,0,0,0,0,0	266	300	1	1.0	NA,0.0,NA,0.0,NA,1.0,NA,0.0,NA,1.0,NA,NA,NA	0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA	0.4
1307	"ENSG00000124831.18_2"	"LRRFIP1"	chr2	+	238636518	238636578	238647874	238647952	238629414	238629465	238657006	238657042	1307	0,0,0,0,0,0,0,0,0,0,0,0,0	0,41,0,0,0,0,0,0,0,0,12,0,0	0,0,0,0,0,11,0,0,0,0	1,0,0,0,0,1,81,0,0,0	209	227	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.0,NA,NA,NA,NA,0.923,0.0,NA,NA,NA	-0.308
1314	"ENSG00000113522.13_1"	"RAD50"	chr5	+	131926915	131927098	131927568	131927726	131925322	131925529	131930560	131930736	1314	2,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,17,0,0,0,0,0,0,0	0,318,0,0,0,0,2,0,1,0	0,0,0,0,0,18,4,0,0,212	300	300	1	1.0	1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,0.0,0.333,NA,1.0,0.0	0.033
1330	"ENSG00000198838.13_2"	"RYR3"	chr15	+	34108034	34108134	34109062	34109159	34105667	34105780	34110778	34110885	1330	71,0,0,0,0,0,0,0,0,0,152,0,0	0,5,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,51,0,0,0,0	0,0,0,0,0,0,26,0,0,0	249	246	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	0.167
1334	"ENSG00000145687.16_2"	"SSBP2"	chr5	-	80785068	80785128	80809446	80809536	80770314	80770381	80911291	80911376	1334	0,0,0,0,0,0,0,0,0,0,0,15,1	0,0,0,0,0,0,0,0,26,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,93,0,0,0,0	239	209	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0,1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.667
1335	"ENSG00000145687.16_2"	"SSBP2"	chr5	-	80809446	80809536	80911291	80911376	80785068	80785128	80932375	80932437	1335	0,62,0,0,0,0,0,0,0,0,3,2,0	0,215,0,0,0,0,0,147,19,0,0,0,0	0,0,0,0,0,9,0,0,1,0	0,0,0,0,0,1,31,0,0,0	234	239	1	1.0	NA,0.228,NA,NA,NA,NA,NA,0.0,0.0,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,0.902,0.0,NA,1.0,NA	-0.188
1347	"ENSG00000121064.12_2"	"SCPEP1"	chr17	+	55058442	55058591	55062738	55062828	55055494	55055596	55065055	55065211	1347	0,0,0,0,0,0,0,0,0,0,0,0,0	0,63,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,45,0,0,0,0	0,0,0,0,0,31,0,0,0,0	298	239	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.538,NA,NA,NA,NA	-0.538
1352	"ENSG00000101958.13_1"	"GLRA2"	chrX	+	14592454	14592522	14592613	14592681	14550360	14550494	14599304	14599528	1352	0,25,0,0,0,0,0,137,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,43,0,0,0,0	0,0,0,0,0,0,25,0,0,0	217	217	1	1.0	NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	0.5
1356	"ENSG00000213614.9_2"	"HEXA"	chr15	-	72638867	72639051	72640026	72640099	72638575	72638666	72640388	72640475	1356	0,36,0,0,0,0,0,0,0,0,1,38,0	0,0,0,0,0,0,0,0,24,1,327,0,0	0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0	222	300	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.004,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.599
1360	"ENSG00000087470.17_1"	"DNM1L"	chr12	+	32863862	32863949	32866142	32866305	32861086	32861158	32871576	32871697	1360	0,80,0,0,0,0,0,0,0,0,0,1,0	0,212,0,908,0,0,0,0,10,0,127,707,0	0,0,0,0,0,0,24,7,0,0	0,0,0,0,1,0,122,0,43,0	236	300	1	1.0	NA,0.324,NA,0.0,NA,NA,NA,NA,0.0,NA,0.0,0.002,NA	NA,NA,NA,NA,0.0,NA,0.2,1.0,0.0,NA	-0.235
1361	"ENSG00000087470.17_1"	"DNM1L"	chr12	+	32866142	32866305	32871576	32871697	32863862	32863949	32873597	32873729	1361	0,22,0,0,0,0,0,144,2,0,0,0,0	0,64,0,453,0,22,0,0,0,0,284,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,143,0,0,0	300	270	1	1.0	NA,0.236,NA,0.0,NA,0.0,NA,1.0,1.0,NA,0.0,NA,NA	NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA	0.373
1362	"ENSG00000087470.17_1"	"DNM1L"	chr12	+	32890798	32890876	32891197	32891230	32890038	32890095	32892997	32893174	1362	0,0,3,0,0,2,0,0,24,0,425,0,0	0,0,2,2,0,1,1,4,33,5,2,9,4	0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,34,0,0,0,0	227	182	1	1.0	NA,NA,0.546,0.0,NA,0.616,0.0,0.0,0.368,0.0,0.994,0.0,0.0	NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA	0.252
1368	"ENSG00000151834.15_1"	"GABRA2"	chr4	-	46305476	46305629	46312189	46312272	46263942	46264145	46314512	46314733	1368	0,108,0,0,0,227,0,0,0,0,0,0,0	0,171,0,1,0,283,0,0,13,24,588,468,0	0,1,0,0,0,38,5,0,0,0	87,0,0,0,0,92,0,0,0,0	232	300	1	1.0	NA,0.45,NA,0.0,NA,0.509,NA,NA,0.0,0.0,0.0,0.0,NA	0.0,1.0,NA,NA,NA,0.348,1.0,NA,NA,NA	-0.45
1370	"ENSG00000120088.14_2"	"CRHR1"	chr17	+	43910817	43910903	43911079	43911215	43910503	43910576	43911372	43911414	1370	0,153,0,0,106,40,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,4,0,0,0	0,0,0,0,0,0,0,0,0,0	235	285	1	1.0	NA,1.0,NA,NA,1.0,1.0,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.25
1371	"ENSG00000168958.19_2"	"MFF"	chr2	+	228207460	228207535	228211941	228212100	228205007	228205096	228220392	228220477	1371	0,7,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,209,0,0,0,0,0	0,0,0,0,0,0,0,0,0,21	0,0,0,0,14,44,0,0,0,0	224	300	1	1.0	NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,0.0,0.0,NA,NA,NA,1.0	0.167
1372	"ENSG00000168958.19_2"	"MFF"	chr2	+	228207460	228207535	228217229	228217289	228205007	228205096	228220392	228220477	1372	0,7,0,0,0,0,0,0,0,0,0,0,0	0,4,0,0,0,0,0,0,0,0,154,0,0	0,0,0,0,0,0,0,0,0,21	0,0,0,0,0,0,182,6,0,0	224	209	1	1.0	NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,NA,1.0	-0.023
1373	"ENSG00000168958.19_2"	"MFF"	chr2	+	228211941	228212100	228217229	228217289	228205007	228205096	228220392	228220477	1373	0,0,0,0,0,0,0,209,0,0,0,0,0	0,4,0,0,0,0,0,0,0,0,154,0,0	0,0,0,0,14,44,0,0,0,0	0,0,0,0,0,0,182,6,0,0	300	209	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA,NA	NA,NA,NA,NA,1.0,1.0,0.0,0.0,NA,NA	-0.167
1374	"ENSG00000130164.12_2"	"LDLR"	chr19	+	11213339	11213462	11215895	11216276	11210898	11211021	11217240	11217363	1374	0,0,0,0,0,0,0,0,0,0,7,0,0	0,0,0,12,0,0,0,0,0,0,0,180,0	0,0,0,0,0,0,9,0,0,0	0,0,0,0,0,0,0,0,0,0	272	300	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.667
1383	"ENSG00000137814.9_1"	"HAUS2"	chr15	+	42851536	42851606	42852979	42853068	42850395	42850488	42853467	42853600	1383	0,0,0,0,124,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	219	238	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
1387	"ENSG00000066136.20_2"	"NFYC"	chr1	+	41215244	41215358	41218822	41218918	41213205	41213277	41223792	41223966	1387	0,58,0,2,0,1,0,0,6,0,0,0,1	0,0,0,19,0,0,0,0,18,15,406,0,0	20,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	263	245	1	1.0	NA,1.0,NA,0.089,NA,1.0,NA,NA,0.237,0.0,0.0,NA,1.0	1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA	-0.525
1398	"ENSG00000237298.9_2"	"TTN-AS1"	chr2	+	179436026	179436176	179455865	179456041	179393466	179393540	179462322	179462408	1398	0,0,0,0,0,0,0,0,0,0,0,0,0	158,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0	299	300	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
1404	"ENSG00000060069.16_1"	"CTDP1"	chr18	+	77488906	77489069	77496354	77496521	77477809	77478016	77513651	77514503	1404	0,0,0,0,0,0,0,0,0,0,0,0,0	0,14,0,0,0,0,0,0,0,0,0,0,0	0,10,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0	300	300	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
