ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
366	"ENSG00000163913.11_2"	"IFT122"	chr3	+	129226507	129226605	129226510	129226605	129225251	129225392	366	90,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,236,0	152	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA	1.0
369	"ENSG00000164402.13_2"	"SEPT8"	chr5	-	132099397	132099584	132099397	132099578	132099915	132100111	369	0,0,0,0,0,0,0,0,8,267,0,0,0	33,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,35,0,0,0,0,62	0,0,0,0,0,0,0,0,0,0	155	150	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0	-0.333
377	"ENSG00000110011.13_2"	"DNAJC4"	chr11	+	64000172	64000337	64000175	64000337	63999901	64000086	377	0,85,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,52,0,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
389	"ENSG00000241316.6_2"	"SUCLG2-AS1"	chr3	+	67721252	67721428	67721305	67721428	67720239	67720333	389	0,0,0,0,189,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,139,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,20,0,0,0,0	202	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
427	"ENSG00000196482.16_2"	"ESRRG"	chr1	-	216737560	216737743	216737560	216737722	216741329	216741440	427	0,0,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,12,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	170	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
432	"ENSG00000198265.11_2"	"HELZ"	chr17	-	65156376	65156481	65156376	65156478	65157012	65157192	432	0,0,0,0,0,0,0,0,8,0,0,0,0	0,105,0,0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,49,1,0,0,0	152	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA	0.333
433	"ENSG00000198363.16_2"	"ASPH"	chr8	-	62550880	62550922	62550880	62550919	62555446	62555479	433	0,196,40,0,0,30,0,0,12,10,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,129,100,0,0,9	0,0,0,0,0,0,0,63,0,0	152	150	1	1.0	NA,1.0,1.0,NA,NA,1.0,NA,NA,1.0,1.0,NA,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,0.0,NA,1.0	0.25
442	"ENSG00000118482.11_1"	"PHF3"	chr6	+	64356431	64356700	64356523	64356700	64345740	64346055	442	0,61,111,0,0,127,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,51,0	0,0,0,0,0,0,1,0,0,0	241	150	1	1.0	NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA	0.5
443	"ENSG00000213339.8_2"	"QTRT1"	chr19	+	10812791	10812930	10812836	10812930	10812625	10812694	443	0,81,0,134,0,325,0,0,10,0,0,0,0	0,15,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,33,0,0,1,0	0,0,0,0,0,0,0,0,0,0	194	150	1	1.0	NA,0.807,NA,1.0,NA,1.0,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.048
445	"ENSG00000141084.10_2"	"RANBP10"	chr16	-	67762292	67762504	67762292	67762414	67763182	67763387	445	0,0,0,0,0,0,0,0,0,0,0,0,0	0,79,0,0,0,31,0,0,0,0,0,0,0	0,0,0,0,0,6,0,0,0,0	0,0,0,0,0,0,0,0,0,0	239	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
453	"ENSG00000072071.16_1"	"ADGRL1"	chr19	-	14262944	14263034	14262944	14262962	14263120	14263249	453	0,0,0,0,0,0,0,0,0,0,0,0,0	37,52,0,0,0,0,0,0,18,0,0,0,0	0,0,0,0,0,21,0,0,0,0	0,0,0,0,0,0,0,0,0,0	221	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
458	"ENSG00000131503.16"	"ANKHD1"	chr5	+	139818045	139818202	139818078	139818202	139815688	139815842	458	0,89,244,0,0,0,0,0,14,0,0,411,0	0,0,0,0,0,0,0,0,0,0,0,0,0	168,0,0,0,0,15,0,0,171,0	0,0,0,0,0,1,0,0,0,0	182	150	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,0.925,NA,NA,1.0,NA	0.025
459	"ENSG00000131503.16"	"ANKHD1"	chr5	+	139818045	139818202	139818087	139818202	139815688	139815842	459	0,89,244,0,0,0,0,0,14,0,0,411,0	68,5,0,0,0,0,0,0,0,0,0,0,0	168,0,0,0,0,15,0,0,171,0	0,0,0,0,0,2,0,0,0,0	191	150	1	1.0	0.0,0.933,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,0.855,NA,NA,1.0,NA	-0.165
460	"ENSG00000131503.16"	"ANKHD1"	chr5	+	139818078	139818202	139818087	139818202	139815688	139815842	460	0,0,0,0,0,0,0,0,0,0,0,0,0	68,5,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,2,0,0,0,0	158	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.322,NA,NA,NA,NA	-0.322
477	"ENSG00000141644.17_1"	"MBD1"	chr18	-	47799703	47799841	47799703	47799796	47799933	47800233	477	12,0,0,0,0,0,0,1,1,0,0,1,6	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,66,0,0,0,0,0,0	0,0,0,0,0,15,0,0,113,0	194	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,1.0	NA,NA,NA,1.0,NA,0.0,NA,NA,0.0,NA	0.667
489	"ENSG00000089280.18_1"	"FUS"	chr16	+	31195178	31195323	31195181	31195323	31193833	31193985	489	46,0,0,0,13,110,0,0,0,0,0,0,0	0,46,0,0,0,134,0,0,0,0,874,198,0	0,3,0,0,0,100,3,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	1.0,0.0,NA,NA,1.0,0.448,NA,NA,NA,NA,0.0,0.0,NA	NA,1.0,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.592
490	"ENSG00000089280.18_1"	"FUS"	chr16	+	31200440	31200547	31200443	31200547	31199645	31199678	490	0,1,0,0,0,0,0,0,0,0,0,0,0	4,280,0,0,1,0,0,0,44,0,306,2,0	0,0,0,0,0,0,0,0,0,0	61,0,0,4,47,135,135,0,42,7	152	150	1	1.0	0.0,0.004,NA,NA,0.0,NA,NA,NA,0.0,NA,0.0,0.0,NA	0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0	0.001
520	"ENSG00000168944.15_2"	"CEP120"	chr5	-	122725617	122726059	122725617	122725834	122726803	122727031	520	0,0,0,0,0,0,0,0,0,0,458,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,84,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
541	"ENSG00000140854.12_2"	"KATNB1"	chr16	+	57789701	57789829	57789752	57789829	57789256	57789406	541	0,0,0,1,0,0,0,0,0,386,0,0,0	0,1,0,0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,4,0,98,132,0	200	150	1	1.0	NA,0.0,NA,1.0,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	0.0,NA,NA,NA,NA,0.0,NA,0.0,0.0,NA	0.5
577	"ENSG00000106258.13_1"	"CYP3A5"	chr7	-	99273737	99274199	99273737	99273831	99277448	99277619	577	0,67,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,143,0	300	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0
584	"ENSG00000100353.17_1"	"EIF3D"	chr22	-	36913347	36913540	36913347	36913478	36914809	36914957	584	0,0,0,0,0,0,0,0,0,0,0,0,0	0,65,0,0,451,0,0,0,3,0,0,0,0	0,0,0,0,0,56,0,0,0,0	122,0,0,0,0,0,260,0,0,0	211	150	1	1.0	NA,0.0,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA	0.0,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	-0.333
598	"ENSG00000127419.16_2"	"TMEM175"	chr4	+	945433	945505	945469	945505	944994	945046	598	0,0,0,0,0,0,0,0,25,0,0,0,0	129,0,0,0,0,87,0,0,0,0,0,215,0	4,0,0,0,0,0,0,0,0,0	0,99,0,0,0,0,1,0,0,0	185	150	1	1.0	0.0,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA	1.0,0.0,NA,NA,NA,NA,0.0,NA,NA,NA	-0.083
608	"ENSG00000072134.15_2"	"EPN2"	chr17	+	19216417	19216592	19216435	19216592	19215364	19215457	608	0,0,0,1,0,2,0,0,0,3,54,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,63,8,312,141	0,0,0,0,0,0,0,1,2,0	167	150	1	1.0	NA,NA,NA,1.0,NA,1.0,NA,NA,NA,1.0,1.0,NA,1.0	NA,NA,NA,NA,1.0,NA,1.0,0.878,0.993,1.0	0.026
613	"ENSG00000135390.17_2"	"ATP5G2"	chr12	-	54063654	54063898	54063654	54063732	54066359	54066429	613	0,3,0,0,0,0,0,0,0,0,0,0,0	32,433,466,0,4,31,1,0,84,0,0,96,0	0,27,0,0,0,0,22,70,3,0	1,404,0,0,7,39,351,2,255,54	300	150	1	1.0	0.0,0.003,0.0,NA,0.0,0.0,0.0,NA,0.0,NA,NA,0.0,NA	0.0,0.032,NA,NA,0.0,0.0,0.03,0.946,0.006,0.0	-0.126
620	"ENSG00000083097.14_1"	"DOPEY1"	chr6	+	83829466	83829576	83829493	83829576	83828606	83828706	620	0,10,0,0,0,0,0,0,0,0,1,0,0	0,75,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,4,0,0,0	0,85,0,0,0,0,0,4,0,0	176	150	1	1.0	NA,0.102,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA	NA,0.0,NA,NA,NA,NA,1.0,0.0,NA,NA	-0.052
639	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179050037	179050188	179050037	179050165	179050636	179050671	639	0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,1,24,0,0,0,0,0,0,0	0,0,0,0,0,12,0,0,0,0	0,0,0,0,0,0,70,0,0,0	172	150	1	1.0	NA,NA,NA,NA,0.466,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	-0.267
658	"ENSG00000136153.19_2"	"LMO7"	chr13	+	76409287	76409475	76409368	76409475	76408361	76408523	658	0,0,6,0,0,0,0,0,0,0,0,0,0	0,130,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,106,0	0,0,0,0,0,0,0,0,0,0	230	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.5
670	"ENSG00000114770.16_1"	"ABCC5"	chr3	-	183689350	183689822	183689350	183689707	183695304	183695412	670	0,0,0,1,0,0,0,0,0,0,0,0,0	0,265,0,0,0,0,0,0,2,0,0,0,0	0,12,0,0,0,0,0,0,0,0	0,0,0,0,0,27,0,0,0,0	264	150	1	1.0	NA,0.0,NA,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA	-0.167
676	"ENSG00000141068.13_2"	"KSR1"	chr17	+	25915219	25915561	25915500	25915561	25912682	25912687	676	0,0,0,0,0,0,0,0,0,0,0,0,0	0,62,0,0,0,0,0,8,0,0,0,0,0	0,0,0,0,0,54,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
692	"ENSG00000166313.18_2"	"APBB1"	chr11	-	6422803	6423212	6422803	6422918	6423311	6423439	692	0,85,0,2,0,0,17,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0	0,0,0,0,0,0,120,0,0,0	300	150	1	1.0	NA,1.0,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,0.0,NA,NA,NA	0.5
729	"ENSG00000102878.16_2"	"HSF4"	chr16	+	67201622	67201850	67201726	67201850	67201377	67201502	729	0,0,0,0,0,0,0,0,0,0,0,0,0	0,63,0,0,0,0,0,0,35,0,0,0,0	142,0,0,0,0,0,0,83,37,2	0,0,0,0,0,0,0,0,0,0	253	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0	-1.0
740	"ENSG00000180071.19_2"	"ANKRD18A"	chr9	-	38571354	38573126	38571354	38572056	38575472	38575695	740	0,0,0,0,0,0,0,0,0,0,0,0,0	0,74,0,1,0,0,1,0,1,0,0,1,0	0,0,0,0,0,0,0,10,0,0	0,0,0,0,1,0,0,0,0,0	300	150	1	1.0	NA,0.0,NA,0.0,NA,NA,0.0,NA,0.0,NA,NA,0.0,NA	NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA	-0.5
745	"ENSG00000176444.18_1"	"CLK2"	chr1	-	155239278	155239507	155239278	155239504	155240598	155240768	745	0,0,0,0,0,0,0,0,0,0,0,0,0	0,78,0,0,0,0,0,0,0,0,0,0,0	81,0,0,0,0,0,0,0,0,0	0,12,0,0,0,0,70,0,0,0	152	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,0.0,NA,NA,NA,NA,0.0,NA,NA,NA	-0.333
748	"ENSG00000162736.15_1"	"NCSTN"	chr1	+	160321843	160321996	160321915	160321996	160321485	160321595	748	0,42,0,0,0,77,0,0,1,0,0,58,0	0,0,0,0,0,1,0,0,0,0,0,0,0	8,0,0,0,22,0,64,0,0,0	0,0,0,0,0,0,0,0,0,0	221	150	1	1.0	NA,1.0,NA,NA,NA,0.981,NA,NA,1.0,NA,NA,1.0,NA	1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA	-0.005
764	"ENSG00000164068.15_1"	"RNF123"	chr3	+	49734477	49734655	49734575	49734655	49728857	49728942	764	0,0,0,0,0,0,0,0,0,0,6,0,0	0,1,0,0,0,0,0,198,20,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,59,0,0,0,0	247	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.25
833	"ENSG00000160408.14_2"	"ST6GALNAC6"	chr9	-	130647600	130649067	130647600	130649063	130649762	130649870	833	18,67,0,0,0,80,0,0,61,524,107,0,0	0,39,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,39,57,0,427,0	0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	1.0,0.627,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA	-0.062
839	"ENSG00000114388.12_1"	"NPRL2"	chr3	-	50387095	50387264	50387095	50387259	50387361	50387453	839	3,0,0,5,8,0,0,0,0,0,0,1,0	0,0,0,99,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	154	150	1	1.0	1.0,NA,NA,0.047,1.0,NA,NA,NA,NA,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.238
845	"ENSG00000151150.21_2"	"ANK3"	chr10	-	61819097	61819764	61819097	61819188	61822868	61823012	845	0,54,0,0,0,0,0,0,34,0,2,0,0	0,96,21,0,0,0,0,0,0,0,5,0,0	0,0,0,0,0,0,99,0,0,0	0,15,0,0,0,0,0,77,0,0	300	150	1	1.0	NA,0.22,0.0,NA,NA,NA,NA,NA,1.0,NA,0.167,NA,NA	NA,0.0,NA,NA,NA,NA,1.0,0.0,NA,NA	0.013
846	"ENSG00000151150.21_2"	"ANK3"	chr10	-	61819455	61819791	61819455	61819764	61822868	61823012	846	0,0,0,0,0,0,0,0,0,0,0,205,0	0,1,0,0,0,0,0,0,34,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,99,0,0,0	176	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.333
847	"ENSG00000151150.21_2"	"ANK3"	chr10	-	61894028	61894131	61894028	61894116	61897099	61897111	847	0,108,0,0,0,0,0,0,20,0,0,0,0	0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,21,0,0,0	0,49,0,0,0,0,10,0,0,0	164	150	1	1.0	NA,0.892,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,0.658,NA,NA,NA	0.617
848	"ENSG00000151150.21_2"	"ANK3"	chr10	-	61894028	61894131	61894028	61894116	61898721	61898845	848	0,129,0,0,0,0,0,0,20,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,21,0,0,0	0,0,0,0,0,87,0,0,0,0	164	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	0.5
849	"ENSG00000151150.21_2"	"ANK3"	chr10	-	61959886	61960021	61959886	61959985	61962759	61962858	849	0,0,0,0,0,0,0,0,0,6,0,110,0	8,16,271,337,78,1,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	497,32,0,1,0,22,104,0,0,0	185	150	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,1.0,NA,1.0,NA	0.0,0.0,NA,0.0,NA,0.0,0.0,NA,NA,NA	0.222
850	"ENSG00000078018.19_2"	"MAP2"	chr2	+	210557348	210561074	210557360	210561074	210545473	210545551	850	8,555,0,410,122,442,0,4,66,0,0,0,0	17,182,0,23,82,0,0,0,1,0,659,0,47	242,63,0,0,2,28,0,106,1,0	42,86,0,0,0,132,108,132,0,0	161	150	1	1.0	0.305,0.74,NA,0.943,0.581,1.0,NA,1.0,0.984,NA,0.0,NA,0.0	0.843,0.406,NA,NA,1.0,0.165,0.0,0.428,1.0,NA	0.068
855	"ENSG00000029363.15_2"	"BCLAF1"	chr6	-	136596980	136597646	136596980	136597127	136599002	136599908	855	2,39,0,526,0,0,0,0,49,0,15,0,0	0,0,0,0,0,0,0,0,0,0,139,0,0	0,3,0,0,0,31,251,1,0,6	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	1.0,1.0,NA,1.0,NA,NA,NA,NA,1.0,NA,0.051,NA,NA	NA,1.0,NA,NA,NA,1.0,1.0,1.0,NA,1.0	-0.19
876	"ENSG00000157388.14_2"	"CACNA1D"	chr3	+	53766841	53766989	53766844	53766989	53766042	53766109	876	0,0,0,0,0,0,0,0,0,11,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,5,0,0	0,0,0,0,0,0,0,23,0,0	152	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA	1.0,NA,NA,NA,NA,NA,NA,0.177,NA,NA	0.411
877	"ENSG00000157388.14_2"	"CACNA1D"	chr3	+	53835084	53835452	53835238	53835452	53834275	53834392	877	2,68,0,36,0,78,0,0,0,0,34,0,2	0,87,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,24,0,0,0,0	0,0,0,0,0,39,0,0,0,0	300	150	1	1.0	1.0,0.281,NA,1.0,NA,1.0,NA,NA,NA,NA,1.0,NA,1.0	NA,NA,NA,NA,1.0,0.235,NA,NA,NA,NA	0.263
880	"ENSG00000115020.16_2"	"PIKFYVE"	chr2	+	209138741	209138777	209138744	209138777	209138307	209138457	880	0,23,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,6,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.5
881	"ENSG00000250067.11_2"	"YJEFN3"	chr19	+	19643912	19645953	19645842	19645953	19643440	19643549	881	0,0,0,0,0,0,0,0,0,0,2,0,0	0,179,21,0,0,101,0,0,0,0,0,2,0	0,0,0,0,0,15,102,0,0,6	0,616,0,0,0,233,405,16,0,0	300	150	1	1.0	NA,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,1.0,0.0,NA	NA,0.0,NA,NA,NA,0.031,0.112,0.0,NA,1.0	-0.029
886	"ENSG00000137872.16_2"	"SEMA6D"	chr15	+	48058773	48058874	48058812	48058874	48058301	48058379	886	0,0,0,0,0,0,0,1,4,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,315,0	0,261,0,2,0,0,0,0,0,173	3,0,0,0,0,0,6,0,0,0	188	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,0.0,NA	0.0,1.0,NA,1.0,NA,NA,0.0,NA,NA,1.0	-0.1
906	"ENSG00000007402.11_2"	"CACNA2D2"	chr3	-	50404008	50404059	50404008	50404056	50404261	50404350	906	0,0,0,0,0,0,0,0,0,0,0,0,0	0,32,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,28,0,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
922	"ENSG00000213930.11_2"	"GALT"	chr9	+	34648044	34648168	34648111	34648168	34647653	34647958	922	0,0,269,0,0,0,0,0,0,0,0,0,0	0,56,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	216	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
925	"ENSG00000213930.11_2"	"GALT"	chr9	+	34648330	34648891	34648758	34648891	34648111	34648168	925	0,1,0,0,0,2,0,0,0,0,273,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,10,0,0,0,0	0,0,0,0,0,0,0,0,28,0	300	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA	0.5
940	"ENSG00000154380.17_2"	"ENAH"	chr1	-	225704897	225705692	225704897	225705008	225706899	225707267	940	0,6,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,32,0,0,0,0,0,1,0	0,0,0,0,0,21,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.667
949	"ENSG00000160211.15_1"	"G6PD"	chrX	-	153762552	153762714	153762552	153762711	153763382	153763600	949	0,0,0,0,0,0,0,1,0,0,0,0,0	0,95,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,9,0,0,0	0,0,0,0,0,0,0,21,0,0	152	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA	0.0
955	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15716790	15716983	15716790	15716980	15718625	15718784	955	0,0,0,0,0,240,0,0,0,0,0,0,0	0,0,0,304,0,0,0,0,0,0,0,0,0	0,0,0,0,0,28,0,0,0,0	0,0,0,0,0,0,0,0,0,1	152	150	1	1.0	NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0	0.0
956	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15719228	15719657	15719228	15719654	15724188	15724361	956	12,103,0,0,0,0,0,2,0,0,95,0,0	0,29,0,0,0,0,0,0,18,0,0,0,0	0,0,0,0,0,112,0,1,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	1.0,0.778,NA,NA,NA,NA,NA,1.0,0.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	-0.244
957	"ENSG00000166783.20_2"	"KIAA0430"	chr16	-	15727473	15727700	15727473	15727691	15728613	15728788	957	2,47,0,78,0,0,0,0,18,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	368,0,0,0,0,80,0,2,0,0	0,0,0,0,0,0,0,0,7,0	158	150	1	1.0	1.0,1.0,NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,1.0,0.0,NA	0.25
960	"ENSG00000127616.17_2"	"SMARCA4"	chr19	+	11168930	11169039	11168933	11169039	11151973	11152236	960	0,0,0,1,0,46,0,0,11,0,677,0,0	0,0,0,0,0,49,0,133,0,0,138,0,0	0,0,0,0,0,6,0,0,0,0	0,0,0,0,0,0,0,4,0,0	152	150	1	1.0	NA,NA,NA,1.0,NA,0.481,NA,0.0,1.0,NA,0.829,NA,NA	NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	0.162
