ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
534	"ENSG00000123416.15_2"	"TUBA1B"	chr12	-	49523901	49524185	49523282	49523505	49525080	49525178	534	0,0,0,0,0,0,0,0,0,0,0,0,0	6,488,230,188,141,232,0,1,48,1,1544,3,0	0,0,0,0,0,22,0,0,0,0	55,221,0,290,0,102,859,215,103,374	434	150	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,NA	0.0,0.0,NA,0.0,NA,0.069,0.0,0.0,0.0,0.0	-0.009
540	"ENSG00000144290.16_2"	"SLC4A10"	chr2	+	162565203	162565339	162480844	162481076	162627482	162627564	540	0,113,0,0,0,0,0,0,30,0,0,0,0	0,141,0,0,234,61,0,0,8,0,0,0,0	0,0,0,0,0,16,0,0,0,0	359,1,0,0,0,0,56,0,85,0	286	150	1	1.0	NA,0.296,NA,NA,0.0,0.0,NA,NA,0.663,NA,NA,NA,NA	0.0,0.0,NA,NA,NA,1.0,0.0,NA,0.0,NA	0.04
542	"ENSG00000144290.16_2"	"SLC4A10"	chr2	+	162719383	162719572	162711479	162711640	162728802	162728894	542	212,181,0,1,0,151,2,5,38,0,6,0,1	0,0,0,0,0,0,0,69,0,0,0,0,0	1,402,0,0,4,133,328,33,192,2	0,0,0,0,0,0,0,0,0,0	339	150	1	1.0	1.0,1.0,NA,1.0,NA,1.0,1.0,0.031,1.0,NA,1.0,NA,1.0	1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0	-0.108
544	"ENSG00000144290.16_2"	"SLC4A10"	chr2	+	162738866	162738954	162735640	162735798	162751188	162751335	544	108,367,109,0,0,0,0,171,0,0,763,0,814	0,0,0,0,0,0,0,0,0,0,350,0,0	244,0,0,0,0,64,102,0,0,0	0,0,0,0,0,0,0,0,0,0	238	150	1	1.0	1.0,1.0,1.0,NA,NA,NA,NA,1.0,NA,NA,0.579,NA,1.0	1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.07
545	"ENSG00000144290.16_2"	"SLC4A10"	chr2	+	162758537	162758674	162757420	162757521	162760513	162760688	545	0,0,0,0,0,0,0,0,0,0,117,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,587,0,0,0	287	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
574	"ENSG00000131143.8_2"	"COX4I1"	chr16	+	85838145	85838267	85834810	85834884	85838542	85838702	574	0,0,0,0,0,0,0,0,0,0,0,0,0	12,329,0,1,0,0,1,136,2,0,327,0,0	0,0,0,0,0,9,0,0,0,0	0,8,0,0,0,142,200,51,40,0	272	150	1	1.0	0.0,0.0,NA,0.0,NA,NA,0.0,0.0,0.0,NA,0.0,NA,NA	NA,0.0,NA,NA,NA,0.034,0.0,0.0,0.0,NA	-0.007
575	"ENSG00000172339.9_1"	"ALG14"	chr1	-	95507048	95507168	95492684	95492816	95530421	95530573	575	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,39,0	0,73,0,0,0,37,261,0,0,0	0,0,0,0,0,0,0,0,0,0	270	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA	NA,1.0,NA,NA,NA,1.0,1.0,NA,NA,NA	-1.0
578	"ENSG00000133056.13_2"	"PIK3C2B"	chr1	-	204458943	204459059	204437997	204439014	204463483	204463829	578	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,101,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,83,0,0,0	0,40,0,0,0,0,0,0,0,0	266	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA	-0.5
596	"ENSG00000105197.10_2"	"TIMM50"	chr19	+	39976183	39976242	39973774	39973796	39976327	39976447	596	0,23,0,0,0,0,0,0,2,0,0,39,0	0,1,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	209	150	1	1.0	NA,0.943,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.019
597	"ENSG00000151665.12_2"	"PIGF"	chr2	-	46815213	46815318	46808423	46808730	46819613	46819722	597	0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0	255	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
601	"ENSG00000154310.16_2"	"TNIK"	chr3	-	170797306	170797441	170789011	170789112	170800039	170800183	601	0,8,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,490,0	0,0,0,0,0,67,533,51,0,0	0,0,0,0,0,0,0,0,0,0	285	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA	NA,NA,NA,NA,NA,1.0,1.0,1.0,NA,NA	-0.5
602	"ENSG00000154310.16_2"	"TNIK"	chr3	-	170824971	170824995	170819237	170819422	170825853	170825951	602	0,50,0,0,0,0,0,0,36,0,0,0,0	0,166,0,0,0,0,0,0,0,0,13,0,0	0,0,0,0,0,36,0,154,221,0	0,0,0,0,0,35,0,0,232,0	174	150	1	1.0	NA,0.206,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.47,NA,1.0,0.451,NA	-0.238
603	"ENSG00000154310.16_2"	"TNIK"	chr3	-	170846502	170846667	170843700	170843940	170855979	170856168	603	0,106,0,0,0,0,0,0,11,40,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,50,267,0,15,20	0,0,0,0,12,0,0,0,0,0	315	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,1.0	NA,1.0,NA,NA,0.0,1.0,1.0,NA,1.0,1.0	0.167
616	"ENSG00000001460.17_1"	"STPG1"	chr1	-	24718050	24718169	24710356	24710493	24727808	24727821	616	0,0,0,0,0,0,0,0,0,0,0,0,0	0,46,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	269	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
621	"ENSG00000178741.11_1"	"COX5A"	chr15	-	75219106	75219228	75215934	75216111	75221456	75221573	621	0,315,1,0,0,0,0,0,0,1,3,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,26,0,0,0,123,342,0,0,99	0,0,0,0,0,0,69,0,0,0	272	150	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA	NA,1.0,NA,NA,NA,1.0,0.732,NA,NA,1.0	0.067
623	"ENSG00000147408.14_2"	"CSGALNACT1"	chr8	-	19315040	19315327	19297340	19297442	19315936	19316153	623	0,0,0,0,0,0,0,0,0,0,0,286,0	0,4,0,0,0,178,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,115,0,0,0	437	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.333
642	"ENSG00000104312.7_1"	"RIPK2"	chr8	+	90775056	90775210	90769974	90770461	90777568	90777724	642	0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	733,275,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,16	304	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,0.0	0.333
646	"ENSG00000150625.16_2"	"GPM6A"	chr4	-	176733341	176733400	176622725	176622918	176923459	176923483	646	0,203,0,0,0,0,0,0,44,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,54,35,0,0,0	0,0,0,0,0,155,0,0,4,0	209	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	NA,NA,NA,NA,NA,0.2,1.0,NA,0.0,NA	0.6
651	"ENSG00000117569.18_1"	"PTBP2"	chr1	+	97271974	97272008	97270340	97270495	97272421	97272514	651	0,152,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,21,0,0,0,0,0,223,0	0,0,0,0,0,52,0,0,7,0	0,0,0,0,0,0,0,0,0,0	184	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.667
654	"ENSG00000130396.20_2"	"MLLT4"	chr6	+	168294541	168294586	168291541	168291709	168297557	168297652	654	0,70,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,56,15,0,0	0,0,0,0,0,0,242,0,0,78	195	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.151,1.0,NA,0.0	0.616
663	"ENSG00000183960.8_1"	"KCNH8"	chr3	+	19295145	19295379	19189945	19190287	19322689	19322821	663	0,0,0,0,0,0,1,115,0,0,0,204,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,11,0,0,10,0,146,0,0,123	0,0,0,0,0,0,87,0,0,0	384	150	1	1.0	NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA	NA,1.0,NA,NA,1.0,NA,0.396,NA,NA,1.0	0.151
664	"ENSG00000183960.8_1"	"KCNH8"	chr3	+	19388143	19388226	19384078	19384206	19389216	19389457	664	0,0,0,0,0,0,0,157,29,0,0,0,0	0,0,156,0,0,1,0,0,0,0,0,0,0	0,4,0,0,0,0,110,0,0,0	0,0,0,0,0,0,0,0,0,60	233	150	1	1.0	NA,NA,0.0,NA,NA,0.0,NA,1.0,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,1.0,NA,NA,0.0	-0.167
674	"ENSG00000076067.11_1"	"RBMS2"	chr12	+	56933469	56933548	56915772	56915873	56956200	56956367	674	0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,28,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,15,0,0	0,0,0,0,0,0,0,0,0,0	229	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-1.0
678	"ENSG00000076067.11_1"	"RBMS2"	chr12	+	56975842	56975936	56975616	56975663	56980632	56980710	678	0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,80,0,0,0,0,0	0,0,0,19,0,0,0,0,0,0	244	150	1	1.0	NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,0.0,1.0,NA,NA,NA,NA,NA	0.5
690	"ENSG00000090857.13_1"	"PDPR"	chr16	+	70164325	70164447	70162686	70163025	70166053	70166203	690	0,0,0,0,0,0,0,0,0,0,0,0,0	0,69,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,18,1,0,0,0	0,0,0,0,0,0,44,0,0,0	272	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.012,NA,NA,NA	-0.506
692	"ENSG00000090857.13_1"	"PDPR"	chr16	+	70177412	70177561	70176373	70176589	70178323	70178436	692	0,7,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0	0,40,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	299	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
694	"ENSG00000090857.13_1"	"PDPR"	chr16	+	70182366	70182456	70179706	70180131	70190377	70190762	694	0,0,0,0,0,51,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,73,0	240	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0
697	"ENSG00000197006.13_2"	"METTL9"	chr16	+	21623965	21624156	21610796	21611219	21629185	21629330	697	23,75,234,0,18,210,0,0,8,1,3,0,189	0,0,0,0,0,0,0,0,0,0,0,0,0	0,348,0,0,0,23,269,5,1,0	0,0,0,0,0,1,0,0,0,0	341	150	1	1.0	1.0,1.0,1.0,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,NA,1.0	NA,1.0,NA,NA,NA,0.91,1.0,1.0,1.0,NA	0.018
703	"ENSG00000171843.15_1"	"MLLT3"	chr9	-	20354805	20354877	20345073	20346572	20360739	20360839	703	0,0,0,0,0,15,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,24,0,0,0	0,18,0,0,0,52,0,0,0,0	222	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,0.0,1.0,NA,NA,NA	0.167
719	"ENSG00000106263.17_1"	"EIF3B"	chr7	+	2411411	2411484	2409106	2409317	2412307	2412430	719	0,51,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,19,0,0,0,0	0,0,0,0,0,0,0,0,0,1	223	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0	0.5
725	"ENSG00000100991.11_1"	"TRPC4AP"	chr20	-	33608992	33609135	33603810	33603942	33622925	33623111	725	0,85,0,0,0,162,0,0,0,0,0,0,11	0,0,0,0,0,0,0,177,0,0,0,0,0	0,0,0,0,0,88,151,0,0,0	0,0,0,0,0,0,130,0,1,0	293	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,1.0	NA,NA,NA,NA,NA,1.0,0.373,NA,0.0,NA	0.292
726	"ENSG00000100991.11_1"	"TRPC4AP"	chr20	-	33608992	33609159	33603810	33603942	33622925	33623111	726	0,85,0,0,74,162,0,0,0,0,25,0,11	0,0,0,0,0,0,0,177,0,0,0,0,0	0,0,0,0,0,31,155,0,0,0	0,0,0,0,0,0,130,0,1,0	317	150	1	1.0	NA,1.0,NA,NA,1.0,1.0,NA,0.0,NA,NA,1.0,NA,1.0	NA,NA,NA,NA,NA,1.0,0.361,NA,0.0,NA	0.38
734	"ENSG00000204149.10_2"	"AGAP6"	chr10	+	51751435	51751504	51749067	51749136	51754154	51754189	734	0,0,0,0,0,140,0,0,4,0,0,3,0	5,0,0,0,0,0,0,0,0,0,0,0,0	0,852,0,0,0,25,0,0,0,0	0,3,0,0,0,0,0,0,0,0	219	150	1	1.0	0.0,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA	NA,0.995,NA,NA,NA,1.0,NA,NA,NA,NA	-0.248
752	"ENSG00000167555.13_2"	"ZNF528"	chr19	+	52905681	52905798	52905199	52905281	52909159	52909184	752	0,63,0,0,0,5,0,0,0,0,0,0,0	0,31,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,6,0,0,0,0	0,0,0,0,0,0,0,0,0,0	267	150	1	1.0	NA,0.533,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.234
761	"ENSG00000149100.12_2"	"EIF3M"	chr11	+	32608557	32608690	32605343	32605475	32611092	32611187	761	0,35,0,0,0,0,0,175,7,0,0,0,0	0,32,0,0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	283	150	1	1.0	NA,0.367,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.211
765	"ENSG00000257267.2_1"	"ZNF271P"	chr18	+	32870973	32871196	32870245	32870355	32885939	32890730	765	0,40,0,0,0,0,0,0,0,425,221,2,0	0,0,0,0,0,0,0,0,0,0,21,0,0	0,0,0,0,0,7,0,0,0,179	0,0,0,0,0,0,0,0,0,0	373	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,0.809,1.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0	-0.048
768	"ENSG00000165525.17_1"	"NEMF"	chr14	-	50262950	50263046	50262508	50262662	50266192	50266242	768	0,0,0,0,0,0,0,0,0,0,0,0,0	0,56,0,0,0,0,0,0,22,0,0,0,0	0,0,0,0,58,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	246	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,0.0,NA,NA,NA	-0.5
776	"ENSG00000113100.9_2"	"CDH9"	chr5	-	27028360	27028477	26988212	26988489	27038569	27038690	776	0,34,0,0,0,0,0,0,0,0,0,0,0	4,255,0,0,0,8,1,0,0,1,150,0,0	0,0,0,0,0,4,101,0,0,0	0,101,0,0,0,2,73,1,0,0	267	150	1	1.0	0.0,0.07,NA,NA,NA,0.0,0.0,NA,NA,0.0,0.0,NA,NA	NA,0.0,NA,NA,NA,0.529,0.437,0.0,NA,NA	-0.23
779	"ENSG00000152377.13_1"	"SPOCK1"	chr5	-	136609064	136609073	136602698	136602744	136834061	136834283	779	2,64,0,0,0,0,0,0,1,0,531,1,0	41,204,0,0,34,0,0,1,48,142,0,0,0	0,0,0,0,0,61,6,0,50,0	0,0,0,0,0,0,367,0,124,114	159	150	1	1.0	0.044,0.228,NA,NA,0.0,NA,NA,0.0,0.019,0.0,1.0,1.0,NA	NA,NA,NA,NA,NA,1.0,0.015,NA,0.276,0.0	-0.036
790	"ENSG00000255036.6_2"	"RP11-23J9.4"	chr9	+	100090301	100090428	100088835	100088951	100092435	100092475	790	0,0,0,0,100,25,0,0,17,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,23,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,11,0,0	277	150	1	1.0	NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA	0.5
812	"ENSG00000100592.15_1"	"DAAM1"	chr14	+	59805102	59805132	59798530	59798638	59806791	59806898	812	0,29,1,0,0,0,0,0,0,436,0,0,0	0,79,0,0,0,0,0,0,24,0,301,0,0	0,0,0,0,0,41,0,0,0,0	0,0,0,0,0,0,1,0,0,0	180	150	1	1.0	NA,0.234,1.0,NA,NA,NA,NA,NA,0.0,1.0,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	-0.053
824	"ENSG00000106278.11_1"	"PTPRZ1"	chr7	+	121674148	121674169	121671527	121671613	121674335	121674432	824	0,18,335,0,273,407,0,0,36,0,0,1099,0	0,4,0,0,0,65,0,0,0,1,0,0,0	1,728,0,0,0,5,80,0,300,0	0,0,0,0,0,0,20,0,0,0	171	150	1	1.0	NA,0.798,1.0,NA,1.0,0.846,NA,NA,1.0,0.0,NA,1.0,NA	1.0,1.0,NA,NA,NA,1.0,0.778,NA,1.0,NA	-0.149
830	"ENSG00000185046.18_2"	"ANKS1B"	chr12	-	99201621	99201693	99194774	99194903	99222951	99223131	830	0,135,372,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,340,0,0	310,0,0,0,0,69,0,0,0,0	0,0,0,0,0,0,0,0,0,0	222	150	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.333
831	"ENSG00000185046.18_2"	"ANKS1B"	chr12	-	99201621	99201693	99194774	99194903	99225806	99225914	831	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,19,0,0,0,0,0	0,0,0,0,0,57,0,0,0,0	0,0,0,0,0,34,33,0,5,0	222	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.531,0.0,NA,0.0,NA	-0.177
832	"ENSG00000185046.18_2"	"ANKS1B"	chr12	-	99201621	99201696	99194774	99194903	99222951	99223029	832	1,0,1,0,0,2,1,34,0,1,2,2,0	0,0,0,0,0,0,0,0,0,0,340,0,0	3,0,0,1,1,57,0,0,0,2	0,0,0,0,0,0,0,0,0,0	225	150	1	1.0	1.0,NA,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,0.004,1.0,NA	1.0,NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0	-0.125
833	"ENSG00000185046.18_2"	"ANKS1B"	chr12	-	99201621	99201696	99194774	99194903	99225806	99225914	833	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,19,0,0,0,0,0	0,0,0,0,0,57,0,0,0,0	0,0,0,0,0,34,33,0,5,0	225	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.528,0.0,NA,0.0,NA	-0.176
835	"ENSG00000185046.18_2"	"ANKS1B"	chr12	-	99222951	99223131	99194774	99194903	99225806	99225914	835	59,55,0,0,0,0,0,0,12,572,340,40,965	0,0,0,0,0,0,0,19,0,0,0,0,0	84,0,0,0,34,53,126,72,0,99	0,0,0,0,0,34,33,0,5,0	330	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,0.0,1.0,1.0,1.0,1.0,1.0	1.0,NA,NA,NA,1.0,0.415,0.634,1.0,0.0,1.0	0.154
843	"ENSG00000197872.11_2"	"FAM49A"	chr2	-	16804206	16804405	16769317	16769397	16805131	16805287	843	0,0,0,60,0,0,0,0,0,0,0,0,0	0,16,0,0,0,0,0,217,0,0,0,10,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,79,0,51,0,0	349	150	1	1.0	NA,0.0,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	0.25
854	"ENSG00000141837.19_2"	"CACNA1A"	chr19	-	13352334	13352340	13346427	13346544	13355995	13356029	854	0,4,0,0,0,0,0,0,0,0,0,0,0	0,66,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,59,39,0,0	156	150	1	1.0	NA,0.055,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA	0.028
871	"ENSG00000182973.18_2"	"CNOT10"	chr3	+	32761605	32761723	32758645	32758729	32766941	32767091	871	0,101,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	268	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
901	"ENSG00000048540.14_2"	"LMO3"	chr12	-	16758999	16759066	16750549	16753802	16762667	16762758	901	0,108,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,3,0,0,255,0,54,0	0,0,0,0,0,0,0,0,2,0	217	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,1.0,NA,NA,1.0,NA,0.949,NA	0.017
957	"ENSG00000166839.16_2"	"ANKDD1A"	chr15	+	65236848	65236944	65235679	65235778	65239623	65239813	957	0,0,0,0,0,0,0,0,0,243,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,47,0	246	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0
966	"ENSG00000150938.9_1"	"CRIM1"	chr2	+	36691676	36691798	36669757	36669878	36704031	36704214	966	0,59,0,0,0,4,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,64,0,16,0,0	0,0,0,0,0,0,1,0,0,0	272	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,1.0,NA,NA	0.333
973	"ENSG00000173120.14_1"	"KDM2A"	chr11	+	66974980	66975159	66949316	66949363	66982810	66982917	973	0,66,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,335,1,0,0	0,0,0,0,0,0,0,0,0,185	329	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0	0.333
991	"ENSG00000149084.12_2"	"HSD17B12"	chr11	+	43819869	43819977	43775593	43775671	43836986	43837051	991	2,46,0,54,205,20,0,0,0,0,35,187,0	0,43,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,27,223,0,0,0	0,0,0,0,0,0,0,0,0,0	258	150	1	1.0	1.0,0.383,NA,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.088
994	"ENSG00000165475.13_1"	"CRYL1"	chr13	-	21089859	21089959	21086581	21086689	21099892	21099996	994	0,0,362,0,0,0,0,0,0,0,0,0,0	0,17,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,19,0,0,0	250	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.333
999	"ENSG00000133958.13_2"	"UNC79"	chr14	+	93998895	93998924	93995631	93995672	94004334	94004564	999	0,22,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,13,0	0,0,0,0,0,0,161,0,0,0	0,0,0,0,0,0,0,0,0,0	179	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.5
